ID Grupo X Y Forma_tumba Orientacion_tumba Construcciones_internas Sexo Rango_de_edad Categoria_edad Estadio_edad Datacion_propuesta Tipo_objetos Orfebreria Num_orfebreria Esmeraldas Num_esmeraldas Volantes Num_volantes Num_Herrera Num_Temprano Num_Tardio Ceramica Num_Ceramica Liticos Num_liticos Cuentas_collar Num_cuentas_collar Fauna Num_fauna2 Macrorrestos Num_macrorrestos
59.21.0.12.0. 2 977091.9699 997461.9371 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.26,27.18.0.1. 2 977089.0327 997467.9176 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto Herrera 3 0 0 0 0 0 0 3 0 0 1 3 1 6 1 17 1 6 0 0
59.3.9.0.1. 2 977102.9661 997471.664 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.31.3.0.1. 2 977094.0153 997462.0755 Pozo_simple E Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.36.5.0.1. 2 977085.1167 997467.3076 Pozo_simple NA Ninguna NA NA NA NA NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.40.15.0.1. 2 977090.4875 997474.4363 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.43,44.7.0.1. 2 977094.5288 997474.725 Pozo_con_nicho N Varias Indeterminado Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0
59.45,79.0.7.0. 2 977095.0698 997473.541 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.46.0.4.0. 2 977096.8282 997463.8121 Pozo_con_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.5,6.19.0.1. 2 977104.204 997465.9398 Pozo_simple NA Lajas NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.56.17.0.1. 2 977099.1732 997467.379 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.56A.0.3.0. 2 977099.6387 997467.4279 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.61.0.6.0. 2 977096.7885 997470.1919 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
59.66.0.5.0. 2 977102.2484 997463.5249 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.69.13.0.1. 2 977091.5071 997475.1897 Pozo_con_camara Otra Varias NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.71,96.8.0.1. 2 977096.812 997471.9599 Pozo_con_doble_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.75,118.12.0.1. 2 977099.9277 997472.9211 Pozo_con_doble_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 0 0 0 0
59.75,118.12.0.2. 2 977099.2918 997473.0599 Pozo_con_doble_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.77.0.11.0. 2 977093.3671 997458.3735 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.78A.0.10.0. 2 977095.8686 997457.4664 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 0
59.84.11.0.1. 2 977100.4218 997471.2551 Pozo_con_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.86.0.2.0. 2 977086.2778 997471.4433 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.1.1.0.1. 4 977172.5712 997501.2947 Pozo_simple N Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 5 1 5 0 0 0 0 0 0 0 0
60.1,2.3.0.1. 2 977106.5638 997454.291 Pozo_con_camara E Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
60.20,22.2.0.1. 2 977099.9059 997449.5286 Pozo_con_camara S Escalon Indeterminado Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
60.7.0.8.0. 2 977101.1589 997457.0584 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
60.9.1.0.1. 2 977109.8828 997445.1198 NA S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
60.9.1.0.2. 2 977109.8328 997445.3207 NA S Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61.18.0.1.0. 3 977111.1242 997431.1487 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61.26.0.2.0. 3 977107.9132 997418.4684 Pozo_simple NA Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
62.10.0.3.0. 3 977100.4504 997404.8545 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62.24.0.1.1. 3 977118.5958 997410.2871 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
62.28.0.2.0. 3 977105.357 997406.7958 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5
62.29.0.4.0. 3 977101.711 997412.9142 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1
63.10.1.0.1. 3 977116.0352 997396.346 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63.19.4.0.1. 3 977121.8528 997397.503 Pozo_simple N Huellas_de_poste NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63.25.2.0.1. 3 977122.6733 997391.8287 Pozo_simple E Ninguna Femenino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63.28.3.0.1. 3 977123.2234 997391.4664 Pozo_simple N Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.1.6.0.1. 2 977070.5348 997516.2025 Pozo_simple E Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
64.16,19.3.0.1. 2 977066.4542 997520.909 Doble_pozo E Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
64.2.0.1.0. 2 977055.636 997516.4508 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
64.21,33.4.0.1. 2 977055.3074 997519.8387 Pozo_simple S Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.25.5.0.1. 2 977070.297 997514.9667 Pozo_simple Otra Ninguna NA 1_año_+/-_4_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.28.0.2.0. 2 977059.5183 997509.778 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.29.2.0.1. 2 977059.7646 997512.2139 Pozo_simple Otra Ninguna NA 18_meses_+/-_6_meses Subadulto Infantil_I NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.6.7.0.1. 2 977064.4887 997522.0351 Pozo_con_camara Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.7.1.0.1. 2 977066.4447 997513.4577 NA Otra Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64A.1,3.2.0.1. 2 977064.0769 997532.5362 Pozo_simple S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64A.2.1.0.1. 2 977063.0085 997531.1033 Pozo_simple E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.10.42.0.1. 2 977065.2022 997501.6175 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.12.25.0.1. 2 977064.7422 997499.757 Pozo_con_camara Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.13.37.0.1. 2 977066.0108 997501.5401 Pozo_simple E Ninguna NA 11_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.14.43.0.1. 2 977066.7329 997501.5708 Pozo_con_camara S Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.16.0.6.0. 2 977067.499 997498.5603 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
65.17.21.0.1. 2 977070.0247 997498.2071 Pozo_simple NA Varias NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 0
65.17.21.0.2. 2 977069.9415 997497.9325 Pozo_simple NA Varias NA 6_años_+/-_24_meses Subadulto Infantil_I NA 1 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
65.17.21.0.3. 2 977070.2951 997498.2119 Pozo_simple NA Varias NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.17.21.0.4. 2 977070.189 997497.9434 Pozo_simple NA Varias NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.17A.22.0.1. 2 977069.0116 997499.4875 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.17A.22.0.2. 2 977069.1679 997499.1825 Pozo_con_camara NA Escalon NA NA NA NA NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.17A.22.0.3. 2 977068.7715 997499.2073 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
65.17A.22.0.4. 2 977068.9567 997498.9426 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.2.16.0.1. 2 977060.5611 997498.1531 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
65.22.6.0.1. 2 977073.2794 997501.8 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
65.23,24.10.0.1. 2 977074.4511 997496.3732 Pozo_con_camara O Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.25.0.3.0. 2 977073.3307 997494.2662 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.26.24.0.1. 2 977072.3019 997495.7925 Pozo_simple NA Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
65.28.38.0.1. 2 977074.3377 997491.572 Pozo_con_camara NA Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0
65.28.38.0.2. 2 977074.4637 997491.367 Pozo_con_camara NA Ninguna NA 2_años_+/-_8_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.29.35.0.1. 2 977073.7873 997492.4311 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.30.0.1.0. 2 977067.7664 997493.1956 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.31.45.0.1. 2 977069.9379 997495.9846 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.32,72.0.2.0. 2 977069.7198 997493.4014 Pozo_con_camara NA Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
65.33.40.0.1. 2 977068.7228 997494.8681 Pozo_con_camara Otra Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.35.11.0.1. 2 977069.6252 997507.0961 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.4,5.26.0.1. 2 977056.295 997498.9824 Pozo_simple NA Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
65.43,44.5.0.1. 2 977067.1939 997508.1078 Pozo_simple O Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0
65.48,49.39.0.1. 2 977064.3907 997506.0253 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.51.19.0.1. 2 977063.1292 997506.6983 Pozo_simple O Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.52.15.0.1. 2 977061.7982 997506.5259 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.53,54.14.0.1. 2 977060.7185 997508.1812 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
65.56A.12.0.1. 2 977058.431 997507.472 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.56B.13.0.1. 2 977059.5793 997507.3911 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.58.8.0.1. 2 977057.9184 997505.3763 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.59.20.0.1. 2 977062.993 997503.117 Pozo_simple O Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.6.23.0.1. 2 977060.8936 997500.3736 Pozo_con_camara N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.60.30.0.1. 2 977063.9578 997502.8901 Pozo_con_camara N Huellas_de_poste NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.61.47.0.1. 2 977065.2245 997503.2186 Pozo_simple Otra Escalon NA 12_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.62.28.0.1. 2 977063.5306 997499.1943 Pozo_con_camara Otra Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.63A.31.0.1. 2 977064.8062 997499.0838 Pozo_con_camara Otra Lajas NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
65.73.33.0.1. 2 977067.0673 997491.0309 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.75.7.0.1. 2 977060.9378 997495.6214 Pozo_simple Otra Ninguna Femenino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.76.1.0.1. 2 977069.2125 997508.1062 NA S Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
65.77.2.0.1. 2 977062.0031 997495.2015 Pozo_simple Otra Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.78.3.0.1. 2 977059.8865 997495.483 Pozo_simple S Ninguna NA 1_año_+/-_4_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.79,92.4.0.1. 2 977062.8269 997490.0166 Pozo_simple E Ninguna NA Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
65.7A.0.4.0. 2 977060.8405 997499.1726 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.8.29.0.1. 2 977062.8359 997500.2596 Pozo_con_camara Otra Varias NA 11_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.80.36.0.1. 2 977061.62 997502.293 Pozo_simple S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.80.36.0.2. 2 977061.5048 997502.3302 Pozo_simple S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.81.0.5.0. 2 977059.7323 997501.0827 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.81.41.0.1. 2 977059.5281 997501.1867 NA S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.82.9.0.1. 2 977059.3519 997503.038 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.85.34.0.1. 2 977057.9682 997501.2562 Pozo_simple NA Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
65.88.27.0.1. 2 977061.2551 997491.4196 Pozo_con_camara N Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.9.44.0.1. 2 977066.2065 997498.4928 Pozo_con_camara Otra Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.94.17.0.1. 2 977070.9254 997501.6886 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.94A.18.0.1. 2 977071.239 997502.228 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.97.46.0.1. 2 977067.5209 997501.101 Pozo_simple NA Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.1.1.0.1. 2 977061.6279 997483.1064 NA Otra Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.101.0.4.0. 2 977078.9681 997474.2547 Pozo_con_camara NA Ninguna NA NA NA NA Tardio 1 0 0 0 0 0 0 0 1 2 1 3 0 0 0 0 0 0 1 2
66.11.2.0.1. 2 977064.6531 997485.1938 NA N Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.112.12.0.1. 2 977081.5301 997474.414 Pozo_con_camara E Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.126.0.5.0. 2 977075.3683 997486.5119 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
66.129.9.0.1. 2 977063.8336 997477.5237 NA NA Ninguna NA NA NA NA NA 2 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
66.133.15.0.1. 2 977076.2651 997478.2062 Pozo_con_camara E Escalon NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.136.14.0.1. 2 977081.0041 997478.2968 Pozo_con_camara Otra Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.137.16.0.1. 2 977069.4647 997470.9364 Pozo_con_camara N Varias NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
66.3.5.0.1. 2 977075.4436 997491.4842 Pozo_simple S Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0
66.37.3.0.1. 2 977061.0737 997481.292 NA S Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
66.37A.17.0.1. 2 977061.4014 997480.3243 Pozo_con_camara NA Ninguna NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
66.4.7.0.1. 2 977074.5969 997490.4219 Pozo_simple N Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.41,42.13.0.1. 2 977075.0974 997483.3128 Pozo_con_camara Otra Ninguna NA NA NA NA NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.52.4.0.1. 2 977068.1234 997480.4345 NA N Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.54.0.1.0. 2 977064.8515 997479.5002 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.58.0.6.0. 2 977075.7666 997481.5892 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.69.0.3.0. 2 977067.9805 997478.3644 Pozo_con_camara_y_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.7.8.0.1. 2 977073.6143 997489.8013 Pozo_simple S Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 24
66.71.0.2.0. 2 977062.5239 997477.401 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.8.6.0.1. 2 977067.8398 997489.8793 Pozo_con_camara S Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
66.91.10.0.1. 2 977074.6555 997475.4003 Pozo_con_camara S Escalon NA NA NA NA Temprano 2 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
66.92.11.0.1. 2 977070.6255 997474.9829 Pozo_con_camara NA Escalon NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.20.1.0.1. 2 977076.0553 997470.0022 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.22.2.0.1. 2 977076.882 997468.6083 Pozo_simple N Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
67.22.2.0.2. 2 977076.8185 997468.4083 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
67.22.2.0.3. 2 977076.598 997468.2432 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.22.2.0.4. 2 977076.4048 997468.1372 Pozo_simple N Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0
67.22.2.0.5. 2 977076.044 997468.1867 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
67.22.2.0.6. 2 977075.8101 997468.3606 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.22.2.0.7. 2 977076.1773 997468.7006 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
